Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_0_01p_0005h_005m_043.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.76201823234558
genotype_model1_0_01p_0005h_005m_031.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.775832307338714
genotype_model1_0_01p_0005h_005m_011.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.706000370979309
genotype_model1_0_01p_0005h_005m_060.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.719286720752716
genotype_model1_0_01p_0005h_005m_086.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.748911151885986
genotype_model1_0_01p_0005h_005m_099.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.680375437736512
genotype_model1_0_01p_0005h_005m_059.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.791626121997833
genotype_model1_0_01p_0005h_005m_022.csv,17,82,0,1.0,0.1717171717171717,0.6305732484076433,0.17,10.65844857931137
genotype_model1_0_01p_0005h_005m_076.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.794582481384277
genotype_model1_0_01p_0005h_005m_024.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.741595318317414
genotype_model1_0_01p_0005h_005m_042.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.696230897903442
genotype_model1_0_01p_0005h_005m_070.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.728897364139558
genotype_model1_0_01p_0005h_005m_038.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.624066202640533
genotype_model1_0_01p_0005h_005m_023.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.622851436138154
genotype_model1_0_01p_0005h_005m_062.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.61816445350647
genotype_model1_0_01p_0005h_005m_036.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.659844100475311
genotype_model1_0_01p_0005h_005m_040.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.584182484149933
genotype_model1_0_01p_0005h_005m_002.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.738147995471955
genotype_model1_0_01p_0005h_005m_091.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.502027034759521
genotype_model1_0_01p_0005h_005m_064.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.634792292118073
genotype_model1_0_01p_0005h_005m_063.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.659643802642822
genotype_model1_0_01p_0005h_005m_055.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.6274507021904
genotype_model1_0_01p_0005h_005m_006.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.606597287654877
genotype_model1_0_01p_0005h_005m_015.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.785263442993164
genotype_model1_0_01p_0005h_005m_039.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.633749496936797
genotype_model1_0_01p_0005h_005m_032.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.639205133914947
genotype_model1_0_01p_0005h_005m_007.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.648975100517273
genotype_model1_0_01p_0005h_005m_054.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.674647126197815
genotype_model1_0_01p_0005h_005m_088.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.655824840068817
genotype_model1_0_01p_0005h_005m_100.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.651646723747254
genotype_model1_0_01p_0005h_005m_068.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.658003180027007
genotype_model1_0_01p_0005h_005m_012.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.680567498207092
genotype_model1_0_01p_0005h_005m_020.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.650983452796936
genotype_model1_0_01p_0005h_005m_074.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.66456419467926
genotype_model1_0_01p_0005h_005m_018.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.730428960323334
genotype_model1_0_01p_0005h_005m_071.csv,0,99,0,0.0,0.0,1.0,0.0,10.708844211101532
genotype_model1_0_01p_0005h_005m_067.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.694140269756318
genotype_model1_0_01p_0005h_005m_073.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.655842025279998
genotype_model1_0_01p_0005h_005m_014.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.7057399559021
genotype_model1_0_01p_0005h_005m_009.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.723884983062744
genotype_model1_0_01p_0005h_005m_069.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.767513928413392
genotype_model1_0_01p_0005h_005m_093.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.675990743637085
genotype_model1_0_01p_0005h_005m_028.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.689494841098785
genotype_model1_0_01p_0005h_005m_034.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.687511422634124
genotype_model1_0_01p_0005h_005m_065.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.684989597797394
genotype_model1_0_01p_0005h_005m_078.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.687287702560425
genotype_model1_0_01p_0005h_005m_001.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.825677032470702
genotype_model1_0_01p_0005h_005m_003.csv,1,98,0,1.0,0.010101010101010102,0.6644295302013423,0.01,10.55504723072052
genotype_model1_0_01p_0005h_005m_008.csv,0,99,0,0.0,0.0,1.0,0.0,10.667055816650391
genotype_model1_0_01p_0005h_005m_045.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.649252734184266
genotype_model1_0_01p_0005h_005m_082.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.56562168598175
genotype_model1_0_01p_0005h_005m_026.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.637851259708405
genotype_model1_0_01p_0005h_005m_056.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.703134315013886
genotype_model1_0_01p_0005h_005m_050.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.676896214485168
genotype_model1_0_01p_0005h_005m_085.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.770353064537048
genotype_model1_0_01p_0005h_005m_016.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.689507520198822
genotype_model1_0_01p_0005h_005m_051.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.671207225322723
genotype_model1_0_01p_0005h_005m_058.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.642448072433472
genotype_model1_0_01p_0005h_005m_013.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.640597167015075
genotype_model1_0_01p_0005h_005m_004.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.702841336727142
genotype_model1_0_01p_0005h_005m_089.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.62337705373764
genotype_model1_0_01p_0005h_005m_052.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.660336380004884
genotype_model1_0_01p_0005h_005m_087.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.575317103862762
genotype_model1_0_01p_0005h_005m_029.csv,16,83,0,1.0,0.16161616161616163,0.6325878594249201,0.16,10.650818083286286
genotype_model1_0_01p_0005h_005m_021.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.692620639801026
genotype_model1_0_01p_0005h_005m_095.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.642089130878448
genotype_model1_0_01p_0005h_005m_025.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.612467660903931
genotype_model1_0_01p_0005h_005m_030.csv,18,81,0,1.0,0.18181818181818182,0.6285714285714286,0.18,10.642432088851928
genotype_model1_0_01p_0005h_005m_079.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.724919927120208
