Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_1_01p_0005h_01m_073.csv,34,65,0,1.0,0.3434343434343434,0.5981873111782477,0.34,5.750031177997589
genotype_model1_1_01p_0005h_01m_021.csv,91,8,0,1.0,0.9191919191919192,0.5103092783505154,0.91,5.767000570297241
genotype_model1_1_01p_0005h_01m_030.csv,76,23,0,1.0,0.7676767676767676,0.5308310991957105,0.76,5.7499667525291445
genotype_model1_1_01p_0005h_01m_079.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.799045886993408
genotype_model1_1_01p_0005h_01m_065.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.998974883556366
genotype_model1_1_01p_0005h_01m_019.csv,58,41,0,1.0,0.5858585858585859,0.5577464788732395,0.58,5.9119839549064634
genotype_model1_1_01p_0005h_01m_057.csv,80,19,0,1.0,0.8080808080808081,0.5251989389920425,0.8,5.880017340183258
genotype_model1_1_01p_0005h_01m_008.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,5.664187614917755
genotype_model1_1_01p_0005h_01m_039.csv,72,27,0,1.0,0.7272727272727273,0.5365853658536585,0.72,5.929178867340088
genotype_model1_1_01p_0005h_01m_012.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.087616536617279
genotype_model1_1_01p_0005h_01m_093.csv,66,33,0,1.0,0.6666666666666666,0.5454545454545455,0.66,5.685294969081879
genotype_model1_1_01p_0005h_01m_099.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,5.709720637798309
genotype_model1_1_01p_0005h_01m_035.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.933006041049957
genotype_model1_1_01p_0005h_01m_046.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.870180039405823
genotype_model1_1_01p_0005h_01m_027.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.3818013167381284
genotype_model1_1_01p_0005h_01m_063.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.959981043338775
genotype_model1_1_01p_0005h_01m_048.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.957000782489777
genotype_model1_1_01p_0005h_01m_034.csv,71,28,0,1.0,0.7171717171717171,0.5380434782608696,0.71,5.807004897594452
genotype_model1_1_01p_0005h_01m_026.csv,65,34,0,1.0,0.6565656565656566,0.5469613259668509,0.65,5.989193873405457
genotype_model1_1_01p_0005h_01m_053.csv,77,22,0,1.0,0.7777777777777778,0.5294117647058824,0.77,6.139797794818878
genotype_model1_1_01p_0005h_01m_003.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.721044681072235
genotype_model1_1_01p_0005h_01m_075.csv,69,30,0,1.0,0.696969696969697,0.540983606557377,0.69,5.858024106025696
genotype_model1_1_01p_0005h_01m_087.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.865976464748383
genotype_model1_1_01p_0005h_01m_078.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,6.036031973361969
genotype_model1_1_01p_0005h_01m_044.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.758004808425904
genotype_model1_1_01p_0005h_01m_005.csv,74,25,0,1.0,0.7474747474747475,0.5336927223719676,0.74,5.807988152503968
genotype_model1_1_01p_0005h_01m_074.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,5.912990844249725
genotype_model1_1_01p_0005h_01m_020.csv,36,63,0,1.0,0.36363636363636365,0.5945945945945946,0.36,5.829350929260254
genotype_model1_1_01p_0005h_01m_069.csv,31,68,0,1.0,0.31313131313131315,0.6036585365853658,0.31,5.877637028694153
genotype_model1_1_01p_0005h_01m_061.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.861017470359802
genotype_model1_1_01p_0005h_01m_011.csv,55,44,0,1.0,0.5555555555555556,0.5625,0.55,6.070213143825531
genotype_model1_1_01p_0005h_01m_072.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.695776057243347
genotype_model1_1_01p_0005h_01m_094.csv,75,24,0,1.0,0.7575757575757576,0.532258064516129,0.75,5.562019419670105
genotype_model1_1_01p_0005h_01m_047.csv,85,14,0,1.0,0.8585858585858586,0.518324607329843,0.85,5.98026891708374
genotype_model1_1_01p_0005h_01m_022.csv,91,8,0,1.0,0.9191919191919192,0.5103092783505154,0.91,6.122715048789978
genotype_model1_1_01p_0005h_01m_089.csv,27,72,0,1.0,0.2727272727272727,0.6111111111111112,0.27,5.80805205821991
genotype_model1_1_01p_0005h_01m_058.csv,57,42,0,1.0,0.5757575757575758,0.5593220338983051,0.57,5.935939319133759
genotype_model1_1_01p_0005h_01m_088.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.931001493930816
genotype_model1_1_01p_0005h_01m_006.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.948983960151672
genotype_model1_1_01p_0005h_01m_062.csv,72,27,0,1.0,0.7272727272727273,0.5365853658536585,0.72,5.75402978181839
genotype_model1_1_01p_0005h_01m_085.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.005977573394776
genotype_model1_1_01p_0005h_01m_083.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,6.023009459972382
genotype_model1_1_01p_0005h_01m_092.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.876057205200195
genotype_model1_1_01p_0005h_01m_033.csv,23,76,0,1.0,0.23232323232323232,0.61875,0.23,5.843938052654266
genotype_model1_1_01p_0005h_01m_038.csv,62,37,0,1.0,0.6262626262626263,0.5515320334261838,0.62,5.9760282564163205
genotype_model1_1_01p_0005h_01m_002.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.7539796233177185
genotype_model1_1_01p_0005h_01m_018.csv,92,7,0,1.0,0.9292929292929293,0.5089974293059126,0.92,5.7549866199493405
genotype_model1_1_01p_0005h_01m_054.csv,48,51,0,1.0,0.48484848484848486,0.5739130434782609,0.48,6.0000003767013546
genotype_model1_1_01p_0005h_01m_032.csv,93,6,0,1.0,0.9393939393939394,0.5076923076923077,0.93,5.758334851264953
genotype_model1_1_01p_0005h_01m_023.csv,58,41,0,1.0,0.5858585858585859,0.5577464788732395,0.58,5.872657761573792
genotype_model1_1_01p_0005h_01m_014.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,6.179001343250275
genotype_model1_1_01p_0005h_01m_037.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.876019089221955
genotype_model1_1_01p_0005h_01m_090.csv,76,23,0,1.0,0.7676767676767676,0.5308310991957105,0.76,5.6709871673583985
genotype_model1_1_01p_0005h_01m_040.csv,47,52,0,1.0,0.47474747474747475,0.5755813953488372,0.47,5.815987727642059
genotype_model1_1_01p_0005h_01m_042.csv,19,80,0,1.0,0.1919191919191919,0.6265822784810127,0.19,5.887996969223022
genotype_model1_1_01p_0005h_01m_050.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,6.02001184463501
genotype_model1_1_01p_0005h_01m_080.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,5.706989479064942
genotype_model1_1_01p_0005h_01m_015.csv,35,64,0,1.0,0.35353535353535354,0.5963855421686747,0.35,5.921015903949738
genotype_model1_1_01p_0005h_01m_098.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.003960356712342
genotype_model1_1_01p_0005h_01m_091.csv,72,27,0,1.0,0.7272727272727273,0.5365853658536585,0.72,5.652005484104157
genotype_model1_1_01p_0005h_01m_045.csv,93,6,0,1.0,0.9393939393939394,0.5076923076923077,0.93,5.687053647041321
genotype_model1_1_01p_0005h_01m_096.csv,58,41,0,1.0,0.5858585858585859,0.5577464788732395,0.58,5.7609606456756595
genotype_model1_1_01p_0005h_01m_086.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.750996010303497
genotype_model1_1_01p_0005h_01m_055.csv,80,19,0,1.0,0.8080808080808081,0.5251989389920425,0.8,5.812986402511597
genotype_model1_1_01p_0005h_01m_031.csv,86,13,0,1.0,0.8686868686868687,0.5169712793733682,0.86,5.810030522346497
genotype_model1_1_01p_0005h_01m_007.csv,90,9,0,1.0,0.9090909090909091,0.5116279069767442,0.9,5.859181277751922
genotype_model1_1_01p_0005h_01m_071.csv,83,16,0,1.0,0.8383838383838383,0.5210526315789474,0.83,5.648806035518646
genotype_model1_1_01p_0005h_01m_029.csv,93,6,0,1.0,0.9393939393939394,0.5076923076923077,0.93,5.869993178844452
genotype_model1_1_01p_0005h_01m_001.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,6.293973023891449
genotype_model1_1_01p_0005h_01m_070.csv,38,61,0,1.0,0.3838383838383838,0.591044776119403,0.38,5.869018452167511
genotype_model1_1_01p_0005h_01m_036.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.0040074467658995
genotype_model1_1_01p_0005h_01m_016.csv,87,12,0,1.0,0.8787878787878788,0.515625,0.87,5.813048017024994
genotype_model1_1_01p_0005h_01m_077.csv,85,14,0,1.0,0.8585858585858586,0.518324607329843,0.85,5.80295657157898
genotype_model1_1_01p_0005h_01m_097.csv,29,70,0,1.0,0.29292929292929293,0.6073619631901841,0.29,6.160989029407501
genotype_model1_1_01p_0005h_01m_068.csv,25,74,0,1.0,0.25252525252525254,0.6149068322981366,0.25,5.890999701023102
genotype_model1_1_01p_0005h_01m_064.csv,41,58,0,1.0,0.41414141414141414,0.5857988165680473,0.41,5.827005281448364
genotype_model1_1_01p_0005h_01m_009.csv,48,51,0,1.0,0.48484848484848486,0.5739130434782609,0.48,6.307996225357056
genotype_model1_1_01p_0005h_01m_028.csv,0,99,0,0.0,0.0,1.0,0.0,5.878009164333344
genotype_model1_1_01p_0005h_01m_004.csv,92,7,0,1.0,0.9292929292929293,0.5089974293059126,0.92,5.9999831938743595
genotype_model1_1_01p_0005h_01m_051.csv,93,6,0,1.0,0.9393939393939394,0.5076923076923077,0.93,6.198986670970917
genotype_model1_1_01p_0005h_01m_067.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.692995982170105
genotype_model1_1_01p_0005h_01m_049.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,5.619282596111297
genotype_model1_1_01p_0005h_01m_076.csv,91,8,0,1.0,0.9191919191919192,0.5103092783505154,0.91,5.604731230735779
genotype_model1_1_01p_0005h_01m_010.csv,78,21,0,1.0,0.7878787878787878,0.528,0.78,5.846000065803528
genotype_model1_1_01p_0005h_01m_013.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.948051455020905
genotype_model1_1_01p_0005h_01m_095.csv,92,7,0,1.0,0.9292929292929293,0.5089974293059126,0.92,6.049940841197968
genotype_model1_1_01p_0005h_01m_081.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.319987831115722
genotype_model1_1_01p_0005h_01m_017.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.703011078834534
genotype_model1_1_01p_0005h_01m_100.csv,93,6,0,1.0,0.9393939393939394,0.5076923076923077,0.93,6.110022974014282
genotype_model1_1_01p_0005h_01m_043.csv,94,5,0,1.0,0.9494949494949495,0.5063938618925832,0.94,5.991965661048889
genotype_model1_1_01p_0005h_01m_025.csv,85,14,0,1.0,0.8585858585858586,0.518324607329843,0.85,5.873006002902985
genotype_model1_1_01p_0005h_01m_024.csv,45,54,0,1.0,0.45454545454545453,0.5789473684210527,0.45,5.838024537563324
