Filename,f_measure
genotype_model1_0_01p_0005h_005m_043.csv,0.6578073089700998
genotype_model1_0_01p_0005h_005m_031.csv,0.6428571428571428
genotype_model1_0_01p_0005h_005m_011.csv,0.6407766990291263
genotype_model1_0_01p_0005h_005m_060.csv,0.6534653465346535
genotype_model1_0_01p_0005h_005m_086.csv,0.6407766990291263
genotype_model1_0_01p_0005h_005m_099.csv,0.6556291390728477
genotype_model1_0_01p_0005h_005m_059.csv,0.6387096774193548
genotype_model1_0_01p_0005h_005m_022.csv,0.6305732484076433
genotype_model1_0_01p_0005h_005m_076.csv,0.6470588235294118
genotype_model1_0_01p_0005h_005m_024.csv,0.6534653465346535
genotype_model1_0_01p_0005h_005m_042.csv,0.6513157894736843
genotype_model1_0_01p_0005h_005m_070.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_038.csv,0.6387096774193548
genotype_model1_0_01p_0005h_005m_023.csv,0.6513157894736843
genotype_model1_0_01p_0005h_005m_062.csv,0.6428571428571428
genotype_model1_0_01p_0005h_005m_036.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_040.csv,0.6449511400651465
genotype_model1_0_01p_0005h_005m_002.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_091.csv,0.6470588235294118
genotype_model1_0_01p_0005h_005m_064.csv,0.6449511400651465
genotype_model1_0_01p_0005h_005m_063.csv,0.6513157894736843
genotype_model1_0_01p_0005h_005m_055.csv,0.6449511400651465
genotype_model1_0_01p_0005h_005m_006.csv,0.6470588235294118
genotype_model1_0_01p_0005h_005m_015.csv,0.6407766990291263
genotype_model1_0_01p_0005h_005m_039.csv,0.6513157894736843
genotype_model1_0_01p_0005h_005m_032.csv,0.66
genotype_model1_0_01p_0005h_005m_007.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_054.csv,0.6534653465346535
genotype_model1_0_01p_0005h_005m_088.csv,0.6407766990291263
genotype_model1_0_01p_0005h_005m_100.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_068.csv,0.6470588235294118
genotype_model1_0_01p_0005h_005m_012.csv,0.6428571428571428
genotype_model1_0_01p_0005h_005m_020.csv,0.6470588235294118
genotype_model1_0_01p_0005h_005m_074.csv,0.6513157894736843
genotype_model1_0_01p_0005h_005m_018.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_071.csv,1.0
genotype_model1_0_01p_0005h_005m_067.csv,0.6449511400651465
genotype_model1_0_01p_0005h_005m_073.csv,0.6556291390728477
genotype_model1_0_01p_0005h_005m_014.csv,0.6556291390728477
genotype_model1_0_01p_0005h_005m_009.csv,0.6534653465346535
genotype_model1_0_01p_0005h_005m_069.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_093.csv,0.6366559485530546
genotype_model1_0_01p_0005h_005m_028.csv,0.6622073578595318
genotype_model1_0_01p_0005h_005m_034.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_065.csv,0.6407766990291263
genotype_model1_0_01p_0005h_005m_078.csv,0.6491803278688525
genotype_model1_0_01p_0005h_005m_001.csv,0.6449511400651465
