Filename,average_time_per_run
genotype_model1_0_01p_0005h_005m_043.csv,10.76201823234558
genotype_model1_0_01p_0005h_005m_031.csv,10.775832307338714
genotype_model1_0_01p_0005h_005m_011.csv,10.706000370979309
genotype_model1_0_01p_0005h_005m_060.csv,10.719286720752716
genotype_model1_0_01p_0005h_005m_086.csv,10.748911151885986
genotype_model1_0_01p_0005h_005m_099.csv,10.680375437736512
genotype_model1_0_01p_0005h_005m_059.csv,10.791626121997833
genotype_model1_0_01p_0005h_005m_022.csv,10.65844857931137
genotype_model1_0_01p_0005h_005m_076.csv,10.794582481384277
genotype_model1_0_01p_0005h_005m_024.csv,10.741595318317414
genotype_model1_0_01p_0005h_005m_042.csv,10.696230897903442
genotype_model1_0_01p_0005h_005m_070.csv,10.728897364139558
genotype_model1_0_01p_0005h_005m_038.csv,10.624066202640533
genotype_model1_0_01p_0005h_005m_023.csv,10.622851436138154
genotype_model1_0_01p_0005h_005m_062.csv,10.61816445350647
genotype_model1_0_01p_0005h_005m_036.csv,10.659844100475311
genotype_model1_0_01p_0005h_005m_040.csv,10.584182484149933
genotype_model1_0_01p_0005h_005m_002.csv,10.738147995471955
genotype_model1_0_01p_0005h_005m_091.csv,10.502027034759521
genotype_model1_0_01p_0005h_005m_064.csv,10.634792292118073
genotype_model1_0_01p_0005h_005m_063.csv,10.659643802642822
genotype_model1_0_01p_0005h_005m_055.csv,10.6274507021904
genotype_model1_0_01p_0005h_005m_006.csv,10.606597287654877
genotype_model1_0_01p_0005h_005m_015.csv,10.785263442993164
genotype_model1_0_01p_0005h_005m_039.csv,10.633749496936797
genotype_model1_0_01p_0005h_005m_032.csv,10.639205133914947
genotype_model1_0_01p_0005h_005m_007.csv,10.648975100517273
genotype_model1_0_01p_0005h_005m_054.csv,10.674647126197815
genotype_model1_0_01p_0005h_005m_088.csv,10.655824840068817
genotype_model1_0_01p_0005h_005m_100.csv,10.651646723747254
genotype_model1_0_01p_0005h_005m_068.csv,10.658003180027007
genotype_model1_0_01p_0005h_005m_012.csv,10.680567498207092
genotype_model1_0_01p_0005h_005m_020.csv,10.650983452796936
genotype_model1_0_01p_0005h_005m_074.csv,10.66456419467926
genotype_model1_0_01p_0005h_005m_018.csv,10.730428960323334
genotype_model1_0_01p_0005h_005m_071.csv,10.708844211101532
genotype_model1_0_01p_0005h_005m_067.csv,10.694140269756318
genotype_model1_0_01p_0005h_005m_073.csv,10.655842025279998
genotype_model1_0_01p_0005h_005m_014.csv,10.7057399559021
genotype_model1_0_01p_0005h_005m_009.csv,10.723884983062744
genotype_model1_0_01p_0005h_005m_069.csv,10.767513928413392
genotype_model1_0_01p_0005h_005m_093.csv,10.675990743637085
genotype_model1_0_01p_0005h_005m_028.csv,10.689494841098785
genotype_model1_0_01p_0005h_005m_034.csv,10.687511422634124
genotype_model1_0_01p_0005h_005m_065.csv,10.684989597797394
genotype_model1_0_01p_0005h_005m_078.csv,10.687287702560425
genotype_model1_0_01p_0005h_005m_001.csv,10.825677032470702
genotype_model1_0_01p_0005h_005m_003.csv,10.55504723072052
genotype_model1_0_01p_0005h_005m_008.csv,10.667055816650391
genotype_model1_0_01p_0005h_005m_045.csv,10.649252734184266
genotype_model1_0_01p_0005h_005m_082.csv,10.56562168598175
