Filename,f_measure
genotype_model1_2_01p_0005h_02m_036.csv,0.6346153846153847
genotype_model1_2_01p_0005h_02m_069.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_050.csv,0.6206896551724138
genotype_model1_2_01p_0005h_02m_045.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_086.csv,0.6325878594249201
genotype_model1_2_01p_0005h_02m_071.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_097.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_067.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_042.csv,0.6130030959752322
genotype_model1_2_01p_0005h_02m_089.csv,0.6428571428571428
genotype_model1_2_01p_0005h_02m_022.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_035.csv,0.6534653465346535
genotype_model1_2_01p_0005h_02m_027.csv,0.6428571428571428
genotype_model1_2_01p_0005h_02m_059.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_068.csv,1.0
genotype_model1_2_01p_0005h_02m_084.csv,0.6513157894736843
genotype_model1_2_01p_0005h_02m_060.csv,0.6513157894736843
genotype_model1_2_01p_0005h_02m_037.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_026.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_043.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_016.csv,0.6246056782334385
genotype_model1_2_01p_0005h_02m_088.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_024.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_082.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_015.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_065.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_005.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_062.csv,0.66
genotype_model1_2_01p_0005h_02m_083.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_093.csv,0.6556291390728477
genotype_model1_2_01p_0005h_02m_078.csv,0.6644295302013423
genotype_model1_2_01p_0005h_02m_031.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_001.csv,0.6513157894736843
genotype_model1_2_01p_0005h_02m_004.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_019.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_006.csv,0.6622073578595318
genotype_model1_2_01p_0005h_02m_073.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_047.csv,0.6346153846153847
genotype_model1_2_01p_0005h_02m_020.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_002.csv,0.6428571428571428
genotype_model1_2_01p_0005h_02m_052.csv,0.6556291390728477
genotype_model1_2_01p_0005h_02m_072.csv,0.6534653465346535
genotype_model1_2_01p_0005h_02m_099.csv,0.6325878594249201
genotype_model1_2_01p_0005h_02m_092.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_098.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_041.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_028.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_049.csv,0.6578073089700998
genotype_model1_2_01p_0005h_02m_014.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_038.csv,0.66
genotype_model1_2_01p_0005h_02m_080.csv,0.6491803278688525
genotype_model1_2_01p_0005h_02m_081.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_029.csv,0.6491803278688525
genotype_model1_2_01p_0005h_02m_017.csv,0.6346153846153847
genotype_model1_2_01p_0005h_02m_040.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_048.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_056.csv,0.6285714285714286
genotype_model1_2_01p_0005h_02m_100.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_096.csv,0.6387096774193548
genotype_model1_2_01p_0005h_02m_018.csv,0.6407766990291263
genotype_model1_2_01p_0005h_02m_074.csv,0.6491803278688525
genotype_model1_2_01p_0005h_02m_051.csv,0.6305732484076433
genotype_model1_2_01p_0005h_02m_032.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_003.csv,0.6556291390728477
genotype_model1_2_01p_0005h_02m_079.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_009.csv,0.6366559485530546
genotype_model1_2_01p_0005h_02m_077.csv,1.0
genotype_model1_2_01p_0005h_02m_066.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_033.csv,0.6513157894736843
genotype_model1_2_01p_0005h_02m_010.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_090.csv,0.66
genotype_model1_2_01p_0005h_02m_054.csv,0.6449511400651465
genotype_model1_2_01p_0005h_02m_007.csv,0.6470588235294118
genotype_model1_2_01p_0005h_02m_085.csv,0.6428571428571428
genotype_model1_2_01p_0005h_02m_023.csv,1.0
