Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model2_2_01p_002h_02m_034.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.182106511592865
genotype_model2_2_01p_002h_02m_023.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.179252724647522
genotype_model2_2_01p_002h_02m_012.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1629307126998902
genotype_model2_2_01p_002h_02m_095.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,1.1436713004112244
genotype_model2_2_01p_002h_02m_064.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.169891972541809
genotype_model2_2_01p_002h_02m_036.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.2059225344657898
genotype_model2_2_01p_002h_02m_052.csv,99,0,0,1.0,1.0,0.5,0.99,1.1623200726509095
genotype_model2_2_01p_002h_02m_096.csv,99,0,0,1.0,1.0,0.5,0.99,1.1885211539268494
genotype_model2_2_01p_002h_02m_091.csv,99,0,0,1.0,1.0,0.5,0.99,1.1953551936149598
genotype_model2_2_01p_002h_02m_072.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.211144869327545
genotype_model2_2_01p_002h_02m_039.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,1.1839798736572265
genotype_model2_2_01p_002h_02m_078.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.2303203749656677
genotype_model2_2_01p_002h_02m_009.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.2118256068229676
genotype_model2_2_01p_002h_02m_088.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,1.1710294485092163
genotype_model2_2_01p_002h_02m_046.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1932310390472411
genotype_model2_2_01p_002h_02m_020.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1525754046440124
genotype_model2_2_01p_002h_02m_021.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.1953458380699158
genotype_model2_2_01p_002h_02m_042.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1418443727493286
genotype_model2_2_01p_002h_02m_093.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.1630839323997497
genotype_model2_2_01p_002h_02m_010.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,1.175586199760437
genotype_model2_2_01p_002h_02m_016.csv,99,0,0,1.0,1.0,0.5,0.99,1.3329379606246947
genotype_model2_2_01p_002h_02m_035.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.209266266822815
genotype_model2_2_01p_002h_02m_032.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.1981276082992554
genotype_model2_2_01p_002h_02m_075.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.1718598437309264
genotype_model2_2_01p_002h_02m_015.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.1883375573158264
genotype_model2_2_01p_002h_02m_086.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.1799412512779235
genotype_model2_2_01p_002h_02m_058.csv,99,0,0,1.0,1.0,0.5,0.99,1.152794849872589
genotype_model2_2_01p_002h_02m_030.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.1764139556884765
genotype_model2_2_01p_002h_02m_054.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.143775119781494
genotype_model2_2_01p_002h_02m_029.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1706081819534302
genotype_model2_2_01p_002h_02m_100.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.1589468026161194
genotype_model2_2_01p_002h_02m_049.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.1376156759262086
genotype_model2_2_01p_002h_02m_011.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.1219777488708496
genotype_model2_2_01p_002h_02m_097.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.135367090702057
genotype_model2_2_01p_002h_02m_048.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,1.135054693222046
genotype_model2_2_01p_002h_02m_083.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,1.146638400554657
genotype_model2_2_01p_002h_02m_087.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,1.1417301082611084
genotype_model2_2_01p_002h_02m_092.csv,99,0,0,1.0,1.0,0.5,0.99,1.1557949376106262
