Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
simu_naive_2snp_0_25_46genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6854530453681946
simu_naive_2snp_0_25_13genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6759573602676392
simu_naive_2snp_0_25_28genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6595414519309997
simu_naive_2snp_0_25_84genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.668990626335144
simu_naive_2snp_0_25_87genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6594878149032593
simu_naive_2snp_0_25_99genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6658283829689027
simu_naive_2snp_0_25_42genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6738486576080323
simu_naive_2snp_0_25_49genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6681818151474
simu_naive_2snp_0_25_55genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.678807020187378
simu_naive_2snp_0_25_94genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6696300959587098
simu_naive_2snp_0_25_54genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6824110126495362
simu_naive_2snp_0_25_51genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.686437828540802
simu_naive_2snp_0_25_97genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6796273112297058
simu_naive_2snp_0_25_75genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6727987122535706
simu_naive_2snp_0_25_100genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.659469645023346
simu_naive_2snp_0_25_76genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6619232296943665
simu_naive_2snp_0_25_85genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6719094467163087
simu_naive_2snp_0_25_83genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.660814986228943
simu_naive_2snp_0_25_7genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.669824047088623
simu_naive_2snp_0_25_81genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.669251594543457
simu_naive_2snp_0_25_62genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6754109001159667
simu_naive_2snp_0_25_6genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6777808237075806
simu_naive_2snp_0_25_63genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6769491052627563
simu_naive_2snp_0_25_30genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.690764286518097
simu_naive_2snp_0_25_29genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.7163223528862
simu_naive_2snp_0_25_48genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.7490750312805177
simu_naive_2snp_0_25_9genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6642337608337403
simu_naive_2snp_0_25_31genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6612859559059143
simu_naive_2snp_0_25_2genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6490064930915833
simu_naive_2snp_0_25_74genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6629708194732666
simu_naive_2snp_0_25_52genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.665004072189331
simu_naive_2snp_0_25_16genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6692154502868652
simu_naive_2snp_0_25_11genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6648146724700927
simu_naive_2snp_0_25_47genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6697905516624452
simu_naive_2snp_0_25_1genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6689747619628905
simu_naive_2snp_0_25_41genos.txt,0,99,0,0.0,0.0,1.0,0.0,1.6660333061218262
