Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_3_01p_0005h_05m_096.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.952794427871704
genotype_model1_3_01p_0005h_05m_019.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.968310704231262
genotype_model1_3_01p_0005h_05m_038.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.701993896961212
genotype_model1_3_01p_0005h_05m_005.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.929293920993805
genotype_model1_3_01p_0005h_05m_060.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.97169082403183
genotype_model1_3_01p_0005h_05m_057.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.849193286895752
genotype_model1_3_01p_0005h_05m_079.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,6.10682430267334
genotype_model1_3_01p_0005h_05m_046.csv,99,0,0,1.0,1.0,0.5,0.99,6.25057724237442
genotype_model1_3_01p_0005h_05m_081.csv,99,0,0,1.0,1.0,0.5,0.99,5.966400215625763
genotype_model1_3_01p_0005h_05m_048.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.018987114429474
genotype_model1_3_01p_0005h_05m_033.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,5.814014866352081
genotype_model1_3_01p_0005h_05m_047.csv,99,0,0,1.0,1.0,0.5,0.99,6.09697338104248
genotype_model1_3_01p_0005h_05m_043.csv,99,0,0,1.0,1.0,0.5,0.99,5.915007710456848
genotype_model1_3_01p_0005h_05m_083.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,6.079043340682984
genotype_model1_3_01p_0005h_05m_035.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.892403972148895
genotype_model1_3_01p_0005h_05m_061.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,6.2715851593017575
genotype_model1_3_01p_0005h_05m_099.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.875986468791962
genotype_model1_3_01p_0005h_05m_036.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,6.223993303775788
genotype_model1_3_01p_0005h_05m_078.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.847987534999848
genotype_model1_3_01p_0005h_05m_030.csv,69,30,0,1.0,0.696969696969697,0.540983606557377,0.69,6.013993577957153
genotype_model1_3_01p_0005h_05m_055.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.907071983814239
genotype_model1_3_01p_0005h_05m_091.csv,81,18,0,1.0,0.8181818181818182,0.5238095238095238,0.81,5.992937257289887
genotype_model1_3_01p_0005h_05m_089.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.832990803718567
genotype_model1_3_01p_0005h_05m_059.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,5.951019744873047
genotype_model1_3_01p_0005h_05m_082.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,6.001031186580658
genotype_model1_3_01p_0005h_05m_022.csv,55,44,0,1.0,0.5555555555555556,0.5625,0.55,6.154934899806976
genotype_model1_3_01p_0005h_05m_041.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,6.041022236347199
genotype_model1_3_01p_0005h_05m_071.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,6.184004445075988
genotype_model1_3_01p_0005h_05m_045.csv,97,2,0,1.0,0.9797979797979798,0.5025380710659899,0.97,5.9359850454330445
genotype_model1_3_01p_0005h_05m_058.csv,96,3,0,1.0,0.9696969696969697,0.5038167938931297,0.96,5.959984920024872
genotype_model1_3_01p_0005h_05m_037.csv,71,28,0,1.0,0.7171717171717171,0.5380434782608696,0.71,6.099996876716614
genotype_model1_3_01p_0005h_05m_032.csv,98,1,0,1.0,0.98989898989899,0.5012658227848101,0.98,6.203338077068329
genotype_model1_3_01p_0005h_05m_024.csv,95,4,0,1.0,0.9595959595959596,0.5051020408163266,0.95,6.094864799976349
