Filename,f_measure
genotype_model1_1_01p_0005h_01m_073.csv,0.5981873111782477
genotype_model1_1_01p_0005h_01m_021.csv,0.5103092783505154
genotype_model1_1_01p_0005h_01m_030.csv,0.5308310991957105
genotype_model1_1_01p_0005h_01m_079.csv,0.5038167938931297
genotype_model1_1_01p_0005h_01m_065.csv,0.5012658227848101
genotype_model1_1_01p_0005h_01m_019.csv,0.5577464788732395
genotype_model1_1_01p_0005h_01m_057.csv,0.5251989389920425
genotype_model1_1_01p_0005h_01m_008.csv,0.6449511400651465
genotype_model1_1_01p_0005h_01m_039.csv,0.5365853658536585
genotype_model1_1_01p_0005h_01m_012.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_093.csv,0.5454545454545455
genotype_model1_1_01p_0005h_01m_099.csv,0.6513157894736843
genotype_model1_1_01p_0005h_01m_035.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_046.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_027.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_063.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_048.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_034.csv,0.5380434782608696
genotype_model1_1_01p_0005h_01m_026.csv,0.5469613259668509
genotype_model1_1_01p_0005h_01m_053.csv,0.5294117647058824
genotype_model1_1_01p_0005h_01m_003.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_075.csv,0.540983606557377
genotype_model1_1_01p_0005h_01m_087.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_078.csv,0.5012658227848101
genotype_model1_1_01p_0005h_01m_044.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_005.csv,0.5336927223719676
genotype_model1_1_01p_0005h_01m_074.csv,0.6470588235294118
genotype_model1_1_01p_0005h_01m_020.csv,0.5945945945945946
genotype_model1_1_01p_0005h_01m_069.csv,0.6036585365853658
genotype_model1_1_01p_0005h_01m_061.csv,0.5038167938931297
genotype_model1_1_01p_0005h_01m_011.csv,0.5625
genotype_model1_1_01p_0005h_01m_072.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_094.csv,0.532258064516129
genotype_model1_1_01p_0005h_01m_047.csv,0.518324607329843
genotype_model1_1_01p_0005h_01m_022.csv,0.5103092783505154
genotype_model1_1_01p_0005h_01m_089.csv,0.6111111111111112
genotype_model1_1_01p_0005h_01m_058.csv,0.5593220338983051
genotype_model1_1_01p_0005h_01m_088.csv,0.5012658227848101
genotype_model1_1_01p_0005h_01m_006.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_062.csv,0.5365853658536585
genotype_model1_1_01p_0005h_01m_085.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_083.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_092.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_033.csv,0.61875
genotype_model1_1_01p_0005h_01m_038.csv,0.5515320334261838
genotype_model1_1_01p_0005h_01m_002.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_018.csv,0.5089974293059126
genotype_model1_1_01p_0005h_01m_054.csv,0.5739130434782609
genotype_model1_1_01p_0005h_01m_032.csv,0.5076923076923077
genotype_model1_1_01p_0005h_01m_023.csv,0.5577464788732395
genotype_model1_1_01p_0005h_01m_014.csv,0.6470588235294118
genotype_model1_1_01p_0005h_01m_037.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_090.csv,0.5308310991957105
genotype_model1_1_01p_0005h_01m_040.csv,0.5755813953488372
genotype_model1_1_01p_0005h_01m_042.csv,0.6265822784810127
genotype_model1_1_01p_0005h_01m_050.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_080.csv,0.6346153846153847
genotype_model1_1_01p_0005h_01m_015.csv,0.5963855421686747
genotype_model1_1_01p_0005h_01m_098.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_091.csv,0.5365853658536585
genotype_model1_1_01p_0005h_01m_045.csv,0.5076923076923077
genotype_model1_1_01p_0005h_01m_096.csv,0.5577464788732395
genotype_model1_1_01p_0005h_01m_086.csv,0.5012658227848101
genotype_model1_1_01p_0005h_01m_055.csv,0.5251989389920425
genotype_model1_1_01p_0005h_01m_031.csv,0.5169712793733682
genotype_model1_1_01p_0005h_01m_007.csv,0.5116279069767442
genotype_model1_1_01p_0005h_01m_071.csv,0.5210526315789474
genotype_model1_1_01p_0005h_01m_029.csv,0.5076923076923077
genotype_model1_1_01p_0005h_01m_001.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_070.csv,0.591044776119403
genotype_model1_1_01p_0005h_01m_036.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_016.csv,0.515625
genotype_model1_1_01p_0005h_01m_077.csv,0.518324607329843
genotype_model1_1_01p_0005h_01m_097.csv,0.6073619631901841
genotype_model1_1_01p_0005h_01m_068.csv,0.6149068322981366
genotype_model1_1_01p_0005h_01m_064.csv,0.5857988165680473
genotype_model1_1_01p_0005h_01m_009.csv,0.5739130434782609
genotype_model1_1_01p_0005h_01m_028.csv,1.0
genotype_model1_1_01p_0005h_01m_004.csv,0.5089974293059126
genotype_model1_1_01p_0005h_01m_051.csv,0.5076923076923077
genotype_model1_1_01p_0005h_01m_067.csv,0.5038167938931297
genotype_model1_1_01p_0005h_01m_049.csv,0.66
genotype_model1_1_01p_0005h_01m_076.csv,0.5103092783505154
genotype_model1_1_01p_0005h_01m_010.csv,0.528
genotype_model1_1_01p_0005h_01m_013.csv,0.5038167938931297
genotype_model1_1_01p_0005h_01m_095.csv,0.5089974293059126
genotype_model1_1_01p_0005h_01m_081.csv,0.5051020408163266
genotype_model1_1_01p_0005h_01m_017.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_100.csv,0.5076923076923077
genotype_model1_1_01p_0005h_01m_043.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_025.csv,0.518324607329843
genotype_model1_1_01p_0005h_01m_024.csv,0.5789473684210527
genotype_model1_1_01p_0005h_01m_059.csv,1.0
genotype_model1_1_01p_0005h_01m_052.csv,0.6644295302013423
genotype_model1_1_01p_0005h_01m_082.csv,0.6534653465346535
genotype_model1_1_01p_0005h_01m_056.csv,0.5025380710659899
genotype_model1_1_01p_0005h_01m_060.csv,0.5063938618925832
genotype_model1_1_01p_0005h_01m_041.csv,0.5424657534246575
genotype_model1_1_01p_0005h_01m_084.csv,0.5424657534246575
genotype_model1_1_01p_0005h_01m_066.csv,0.5116279069767442
