Filename,average_time_per_run
genotype_model1_0_01p_0005h_005m_043.csv,5.695917329788208
genotype_model1_0_01p_0005h_005m_031.csv,5.904946804046631
genotype_model1_0_01p_0005h_005m_011.csv,5.7409887742996215
genotype_model1_0_01p_0005h_005m_060.csv,5.666997566223144
genotype_model1_0_01p_0005h_005m_086.csv,6.066006972789764
genotype_model1_0_01p_0005h_005m_099.csv,5.796006217002868
genotype_model1_0_01p_0005h_005m_059.csv,6.189306056499481
genotype_model1_0_01p_0005h_005m_022.csv,6.116246147155762
genotype_model1_0_01p_0005h_005m_076.csv,6.090486772060395
genotype_model1_0_01p_0005h_005m_024.csv,5.8339838337898255
genotype_model1_0_01p_0005h_005m_042.csv,5.697991282939911
genotype_model1_0_01p_0005h_005m_070.csv,5.658007466793061
genotype_model1_0_01p_0005h_005m_038.csv,6.19798219203949
genotype_model1_0_01p_0005h_005m_023.csv,5.87101806640625
genotype_model1_0_01p_0005h_005m_062.csv,5.813003089427948
genotype_model1_0_01p_0005h_005m_036.csv,5.787974600791931
genotype_model1_0_01p_0005h_005m_040.csv,5.857034869194031
genotype_model1_0_01p_0005h_005m_002.csv,5.792981021404266
genotype_model1_0_01p_0005h_005m_091.csv,6.003992919921875
genotype_model1_0_01p_0005h_005m_064.csv,6.012036819458007
genotype_model1_0_01p_0005h_005m_063.csv,5.790957884788513
genotype_model1_0_01p_0005h_005m_055.csv,5.938023729324341
genotype_model1_0_01p_0005h_005m_006.csv,5.944992702007294
genotype_model1_0_01p_0005h_005m_015.csv,5.772976772785187
genotype_model1_0_01p_0005h_005m_039.csv,6.231026208400726
genotype_model1_0_01p_0005h_005m_032.csv,5.750278549194336
genotype_model1_0_01p_0005h_005m_007.csv,5.9651116847991945
genotype_model1_0_01p_0005h_005m_054.csv,5.68158004283905
genotype_model1_0_01p_0005h_005m_088.csv,6.17300173997879
genotype_model1_0_01p_0005h_005m_100.csv,5.854009480476379
genotype_model1_0_01p_0005h_005m_068.csv,5.997992024421692
genotype_model1_0_01p_0005h_005m_012.csv,5.8709924292564395
genotype_model1_0_01p_0005h_005m_020.csv,5.719451422691345
genotype_model1_0_01p_0005h_005m_074.csv,6.018125329017639
genotype_model1_0_01p_0005h_005m_018.csv,5.478966875076294
genotype_model1_0_01p_0005h_005m_071.csv,6.010007474422455
genotype_model1_0_01p_0005h_005m_067.csv,5.818497312068939
genotype_model1_0_01p_0005h_005m_073.csv,5.595228710174561
genotype_model1_0_01p_0005h_005m_014.csv,6.110724105834961
genotype_model1_0_01p_0005h_005m_009.csv,5.942991607189178
genotype_model1_0_01p_0005h_005m_069.csv,5.8289962482452395
genotype_model1_0_01p_0005h_005m_093.csv,5.718384895324707
genotype_model1_0_01p_0005h_005m_028.csv,5.881605367660523
genotype_model1_0_01p_0005h_005m_034.csv,5.861000514030456
genotype_model1_0_01p_0005h_005m_065.csv,5.808007061481476
genotype_model1_0_01p_0005h_005m_078.csv,5.712007784843445
genotype_model1_0_01p_0005h_005m_001.csv,5.908005259037018
genotype_model1_0_01p_0005h_005m_003.csv,5.712000386714935
genotype_model1_0_01p_0005h_005m_008.csv,5.661079356670379
genotype_model1_0_01p_0005h_005m_045.csv,6.182911131381989
genotype_model1_0_01p_0005h_005m_082.csv,5.82696818113327
genotype_model1_0_01p_0005h_005m_026.csv,5.80301816701889
genotype_model1_0_01p_0005h_005m_056.csv,5.684025309085846
genotype_model1_0_01p_0005h_005m_050.csv,5.7329814243316655
genotype_model1_0_01p_0005h_005m_085.csv,5.690016293525696
genotype_model1_0_01p_0005h_005m_016.csv,5.887974646091461
genotype_model1_0_01p_0005h_005m_051.csv,6.125988552570343
genotype_model1_0_01p_0005h_005m_058.csv,5.879017708301544
genotype_model1_0_01p_0005h_005m_013.csv,5.796000330448151
genotype_model1_0_01p_0005h_005m_004.csv,6.082082629203796
genotype_model1_0_01p_0005h_005m_089.csv,5.774849238395691
genotype_model1_0_01p_0005h_005m_052.csv,5.864001770019531
genotype_model1_0_01p_0005h_005m_087.csv,5.77298439502716
genotype_model1_0_01p_0005h_005m_029.csv,6.071983428001404
genotype_model1_0_01p_0005h_005m_021.csv,5.851382381916046
genotype_model1_0_01p_0005h_005m_095.csv,6.053621814250946
genotype_model1_0_01p_0005h_005m_025.csv,5.721012823581695
genotype_model1_0_01p_0005h_005m_030.csv,5.479983763694763
genotype_model1_0_01p_0005h_005m_079.csv,5.73928058385849
genotype_model1_0_01p_0005h_005m_044.csv,5.860724866390228
genotype_model1_0_01p_0005h_005m_077.csv,6.023027465343476
genotype_model1_0_01p_0005h_005m_066.csv,5.738979322910309
genotype_model1_0_01p_0005h_005m_083.csv,5.771012699604034
genotype_model1_0_01p_0005h_005m_046.csv,5.647003648281097
genotype_model1_0_01p_0005h_005m_017.csv,5.943014013767242
genotype_model1_0_01p_0005h_005m_098.csv,5.684962160587311
genotype_model1_0_01p_0005h_005m_047.csv,5.731999194622039
genotype_model1_0_01p_0005h_005m_027.csv,5.598004200458527
genotype_model1_0_01p_0005h_005m_075.csv,5.937992534637451
genotype_model1_0_01p_0005h_005m_010.csv,5.84132447719574
genotype_model1_0_01p_0005h_005m_033.csv,5.9996955823898315
genotype_model1_0_01p_0005h_005m_035.csv,5.919990282058716
genotype_model1_0_01p_0005h_005m_061.csv,6.026008937358856
genotype_model1_0_01p_0005h_005m_053.csv,5.825988359451294
genotype_model1_0_01p_0005h_005m_041.csv,5.979004449844361
genotype_model1_0_01p_0005h_005m_049.csv,5.7982702374458315
genotype_model1_0_01p_0005h_005m_092.csv,5.665704116821289
genotype_model1_0_01p_0005h_005m_019.csv,5.762990696430206
genotype_model1_0_01p_0005h_005m_005.csv,5.504005913734436
genotype_model1_0_01p_0005h_005m_037.csv,6.104997656345367
genotype_model1_0_01p_0005h_005m_072.csv,5.748009912967682
genotype_model1_0_01p_0005h_005m_097.csv,5.75600106716156
genotype_model1_0_01p_0005h_005m_048.csv,5.700001287460327
genotype_model1_0_01p_0005h_005m_094.csv,5.727006630897522
genotype_model1_0_01p_0005h_005m_057.csv,5.977671813964844
genotype_model1_0_01p_0005h_005m_090.csv,5.771328575611115
genotype_model1_0_01p_0005h_005m_096.csv,6.038114891052246
genotype_model1_0_01p_0005h_005m_080.csv,5.956866405010223
genotype_model1_0_01p_0005h_005m_084.csv,5.790006227493286
genotype_model1_0_01p_0005h_005m_081.csv,6.147991805076599
