Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
genotype_model1_1_01p_0005h_01m_073.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.831617736816407
genotype_model1_1_01p_0005h_01m_021.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.734309098720551
genotype_model1_1_01p_0005h_01m_030.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.76391529083252
genotype_model1_1_01p_0005h_01m_079.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.697897369861602
genotype_model1_1_01p_0005h_01m_065.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.719463305473328
genotype_model1_1_01p_0005h_01m_019.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.700801446437836
genotype_model1_1_01p_0005h_01m_057.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.761764702796937
genotype_model1_1_01p_0005h_01m_008.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.673832800388336
genotype_model1_1_01p_0005h_01m_039.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.72879688501358
genotype_model1_1_01p_0005h_01m_012.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.691449503898621
genotype_model1_1_01p_0005h_01m_093.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.76093701839447
genotype_model1_1_01p_0005h_01m_099.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.672690992355347
genotype_model1_1_01p_0005h_01m_035.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.704927656650543
genotype_model1_1_01p_0005h_01m_046.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.799352974891663
genotype_model1_1_01p_0005h_01m_027.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.67867705821991
genotype_model1_1_01p_0005h_01m_063.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.707239439487457
genotype_model1_1_01p_0005h_01m_048.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.690753607749938
genotype_model1_1_01p_0005h_01m_034.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.735956435203553
genotype_model1_1_01p_0005h_01m_026.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.732346639633178
genotype_model1_1_01p_0005h_01m_053.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.650530803203583
genotype_model1_1_01p_0005h_01m_003.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.708283009529113
genotype_model1_1_01p_0005h_01m_075.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.668262357711791
genotype_model1_1_01p_0005h_01m_087.csv,19,80,0,1.0,0.1919191919191919,0.6265822784810127,0.19,10.78167195558548
genotype_model1_1_01p_0005h_01m_078.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.674365751743316
genotype_model1_1_01p_0005h_01m_044.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.657236697673797
genotype_model1_1_01p_0005h_01m_005.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.66734424352646
genotype_model1_1_01p_0005h_01m_074.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.714985456466675
genotype_model1_1_01p_0005h_01m_020.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.721176857948302
genotype_model1_1_01p_0005h_01m_069.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.760655744075775
genotype_model1_1_01p_0005h_01m_061.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.64129669904709
genotype_model1_1_01p_0005h_01m_011.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.693831470012665
genotype_model1_1_01p_0005h_01m_072.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.592687566280365
genotype_model1_1_01p_0005h_01m_094.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.661091837882996
genotype_model1_1_01p_0005h_01m_047.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.653152794837952
genotype_model1_1_01p_0005h_01m_022.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.655507361888885
genotype_model1_1_01p_0005h_01m_089.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.56945892572403
genotype_model1_1_01p_0005h_01m_058.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.671054964065553
genotype_model1_1_01p_0005h_01m_088.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.743598072528838
genotype_model1_1_01p_0005h_01m_006.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.70176102399826
genotype_model1_1_01p_0005h_01m_062.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.702003788948058
genotype_model1_1_01p_0005h_01m_085.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.689573321342468
genotype_model1_1_01p_0005h_01m_083.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.574463109970093
genotype_model1_1_01p_0005h_01m_092.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.712896041870117
genotype_model1_1_01p_0005h_01m_033.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.62591742515564
genotype_model1_1_01p_0005h_01m_038.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.738946697711945
genotype_model1_1_01p_0005h_01m_002.csv,19,80,0,1.0,0.1919191919191919,0.6265822784810127,0.19,10.6634801363945
genotype_model1_1_01p_0005h_01m_018.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.719340653419495
genotype_model1_1_01p_0005h_01m_054.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.790819046497345
genotype_model1_1_01p_0005h_01m_032.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.672697839736939
genotype_model1_1_01p_0005h_01m_023.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.63644341468811
genotype_model1_1_01p_0005h_01m_014.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.674116384983062
genotype_model1_1_01p_0005h_01m_037.csv,12,87,0,1.0,0.12121212121212122,0.6407766990291263,0.12,10.60636837720871
genotype_model1_1_01p_0005h_01m_090.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.685079703330993
genotype_model1_1_01p_0005h_01m_040.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.704539179801941
genotype_model1_1_01p_0005h_01m_042.csv,2,97,0,1.0,0.020202020202020204,0.6622073578595318,0.02,10.727371542453765
genotype_model1_1_01p_0005h_01m_050.csv,17,82,0,1.0,0.1717171717171717,0.6305732484076433,0.17,10.62646668434143
genotype_model1_1_01p_0005h_01m_080.csv,6,93,0,1.0,0.06060606060606061,0.6534653465346535,0.06,10.838343827724456
genotype_model1_1_01p_0005h_01m_015.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.692147221565246
genotype_model1_1_01p_0005h_01m_098.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.712351100444794
genotype_model1_1_01p_0005h_01m_091.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.656237926483154
genotype_model1_1_01p_0005h_01m_045.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.614524691104888
genotype_model1_1_01p_0005h_01m_096.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.751008269786835
genotype_model1_1_01p_0005h_01m_086.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.62724446296692
genotype_model1_1_01p_0005h_01m_055.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.706574633121491
genotype_model1_1_01p_0005h_01m_031.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.645754997730256
genotype_model1_1_01p_0005h_01m_007.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.725349524021148
genotype_model1_1_01p_0005h_01m_071.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.771617074012756
genotype_model1_1_01p_0005h_01m_029.csv,7,92,0,1.0,0.0707070707070707,0.6513157894736843,0.07,10.722312145233154
genotype_model1_1_01p_0005h_01m_001.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.741057007312774
genotype_model1_1_01p_0005h_01m_070.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.610895781517028
genotype_model1_1_01p_0005h_01m_036.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.679157903194428
genotype_model1_1_01p_0005h_01m_016.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.675235388278962
genotype_model1_1_01p_0005h_01m_077.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.598196597099305
genotype_model1_1_01p_0005h_01m_097.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.678781967163086
genotype_model1_1_01p_0005h_01m_068.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.741988780498504
genotype_model1_1_01p_0005h_01m_064.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.623225479125976
genotype_model1_1_01p_0005h_01m_009.csv,8,91,0,1.0,0.08080808080808081,0.6491803278688525,0.08,10.752090573310852
genotype_model1_1_01p_0005h_01m_028.csv,3,96,0,1.0,0.030303030303030304,0.66,0.03,10.630103409290314
genotype_model1_1_01p_0005h_01m_004.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.701027364730836
genotype_model1_1_01p_0005h_01m_051.csv,10,89,0,1.0,0.10101010101010101,0.6449511400651465,0.1,10.703175082206727
genotype_model1_1_01p_0005h_01m_067.csv,11,88,0,1.0,0.1111111111111111,0.6428571428571428,0.11,10.729780440330506
genotype_model1_1_01p_0005h_01m_049.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.697557287216187
genotype_model1_1_01p_0005h_01m_076.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.772463188171386
genotype_model1_1_01p_0005h_01m_010.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.680891826152802
genotype_model1_1_01p_0005h_01m_013.csv,13,86,0,1.0,0.13131313131313133,0.6387096774193548,0.13,10.74839289188385
genotype_model1_1_01p_0005h_01m_095.csv,4,95,0,1.0,0.04040404040404041,0.6578073089700998,0.04,10.67845829486847
genotype_model1_1_01p_0005h_01m_081.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.73387482881546
genotype_model1_1_01p_0005h_01m_017.csv,9,90,0,1.0,0.09090909090909091,0.6470588235294118,0.09,10.814664885997772
genotype_model1_1_01p_0005h_01m_100.csv,14,85,0,1.0,0.1414141414141414,0.6366559485530546,0.14,10.787589769363404
genotype_model1_1_01p_0005h_01m_043.csv,5,94,0,1.0,0.050505050505050504,0.6556291390728477,0.05,10.728286621570588
genotype_model1_1_01p_0005h_01m_025.csv,15,84,0,1.0,0.15151515151515152,0.6346153846153847,0.15,10.725856251716614
