Filename,average_time_per_run
Naif_1_Genotype.txt,1.4991602659225465
Naif_77_Genotype.txt,1.3989417672157287
Naif_36_Genotype.txt,1.3774559497833252
Naif_41_Genotype.txt,1.3858910083770752
Naif_78_Genotype.txt,1.369899368286133
Naif_83_Genotype.txt,1.3955621361732482
Naif_23_Genotype.txt,1.398997414112091
Naif_21_Genotype.txt,1.3937530279159547
Naif_27_Genotype.txt,1.3752023816108703
Naif_72_Genotype.txt,1.3617645502090454
Naif_28_Genotype.txt,1.3813066601753234
Naif_70_Genotype.txt,1.4116885185241699
Naif_13_Genotype.txt,1.3883928418159486
Naif_4_Genotype.txt,1.3737151503562928
Naif_20_Genotype.txt,1.362446403503418
Naif_29_Genotype.txt,1.3776173710823059
Naif_5_Genotype.txt,1.3895922780036927
Naif_37_Genotype.txt,1.3528221487998962
Naif_98_Genotype.txt,1.399705982208252
Naif_50_Genotype.txt,1.4002035856246948
Naif_19_Genotype.txt,1.3846067309379577
Naif_64_Genotype.txt,1.3806221604347229
Naif_40_Genotype.txt,1.4103402137756347
Naif_60_Genotype.txt,1.360084354877472
Naif_26_Genotype.txt,1.3451534628868103
Naif_42_Genotype.txt,1.3595353007316588
Naif_3_Genotype.txt,1.3948671102523804
Naif_94_Genotype.txt,1.3872168898582458
Naif_44_Genotype.txt,1.410449492931366
Naif_65_Genotype.txt,1.3937004923820495
Naif_32_Genotype.txt,1.4584760785102844
Naif_46_Genotype.txt,1.3874693512916565
Naif_49_Genotype.txt,1.368548083305359
Naif_43_Genotype.txt,1.3670706629753113
Naif_39_Genotype.txt,1.3691060423851014
Naif_99_Genotype.txt,1.3882896184921265
Naif_15_Genotype.txt,1.3940782427787781
Naif_97_Genotype.txt,1.3980254173278808
Naif_52_Genotype.txt,1.3809686660766602
Naif_35_Genotype.txt,1.3893000602722168
Naif_66_Genotype.txt,1.3708155870437622
Naif_81_Genotype.txt,1.3728289484977723
Naif_22_Genotype.txt,1.3862717390060424
Naif_57_Genotype.txt,1.3653266429901123
Naif_6_Genotype.txt,1.3787602663040162
Naif_47_Genotype.txt,1.3730156779289246
Naif_34_Genotype.txt,1.385393238067627
Naif_91_Genotype.txt,1.356956124305725
Naif_63_Genotype.txt,1.3537227034568786
Naif_90_Genotype.txt,1.3743343830108643
Naif_31_Genotype.txt,1.403698194026947
Naif_85_Genotype.txt,1.3668451070785523
Naif_25_Genotype.txt,1.3790805101394654
Naif_18_Genotype.txt,1.4510603427886963
Naif_95_Genotype.txt,1.4394023418426514
Naif_76_Genotype.txt,1.4076235055923463
Naif_75_Genotype.txt,1.5755549907684325
Naif_33_Genotype.txt,2.1032455444335936
Naif_79_Genotype.txt,2.1712310791015623
Naif_73_Genotype.txt,1.638866114616394
Naif_8_Genotype.txt,1.3759697914123534
Naif_2_Genotype.txt,1.437381672859192
Naif_89_Genotype.txt,1.4847097158432008
Naif_58_Genotype.txt,1.4883734703063964
Naif_92_Genotype.txt,1.5473142743110657
Naif_55_Genotype.txt,1.7475479006767274
Naif_74_Genotype.txt,1.3992688059806824
Naif_96_Genotype.txt,1.51196129322052
Naif_69_Genotype.txt,1.4363141417503358
Naif_16_Genotype.txt,1.5189085602760315
Naif_87_Genotype.txt,1.4729873538017273
Naif_68_Genotype.txt,1.5370479464530944
Naif_12_Genotype.txt,1.4369714975357055
Naif_51_Genotype.txt,1.5026416063308716
Naif_82_Genotype.txt,1.4865072250366211
Naif_84_Genotype.txt,1.48097220659256
Naif_30_Genotype.txt,1.4679148554801942
Naif_100_Genotype.txt,1.4983088016510009
Naif_7_Genotype.txt,1.530489695072174
Naif_86_Genotype.txt,1.5247842669487
Naif_24_Genotype.txt,1.4800494313240051
Naif_54_Genotype.txt,1.4491771578788757
Naif_80_Genotype.txt,1.5012445330619812
Naif_53_Genotype.txt,1.4505752086639405
Naif_45_Genotype.txt,1.46206134557724
Naif_61_Genotype.txt,1.4471382021903991
Naif_67_Genotype.txt,1.5047670602798462
Naif_88_Genotype.txt,1.4754814863204957
Naif_9_Genotype.txt,1.5296347975730895
Naif_14_Genotype.txt,1.4341545343399047
Naif_62_Genotype.txt,1.5277820706367493
Naif_93_Genotype.txt,1.3968904972076417
Naif_10_Genotype.txt,1.396304190158844
Naif_56_Genotype.txt,1.4491878747940063
Naif_71_Genotype.txt,1.5800936937332153
Naif_17_Genotype.txt,1.4402514457702638
Naif_59_Genotype.txt,1.4203521132469177
Naif_48_Genotype.txt,1.3983096122741698
Naif_38_Genotype.txt,1.4031574487686158
Naif_11_Genotype.txt,1.3761122703552247
