Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
simu_naive_3snp_0_75_52genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.19503618240356446
simu_naive_3snp_0_75_39genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.18347646713256835
simu_naive_3snp_0_75_77genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.19139198780059816
simu_naive_3snp_0_75_95genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.20334559679031372
simu_naive_3snp_0_75_40genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.24460266828536986
simu_naive_3snp_0_75_79genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.25755671262741087
simu_naive_3snp_0_75_93genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.2514600443840027
simu_naive_3snp_0_75_91genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.24804508447647095
simu_naive_3snp_0_75_61genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.2426982069015503
simu_naive_3snp_0_75_82genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.238321213722229
simu_naive_3snp_0_75_29genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.23712141275405885
simu_naive_3snp_0_75_41genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.24381895780563353
simu_naive_3snp_0_75_37genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.25043012380599977
simu_naive_3snp_0_75_67genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.25455336093902586
simu_naive_3snp_0_75_90genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.20630563259124757
simu_naive_3snp_0_75_59genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17216899633407592
simu_naive_3snp_0_75_27genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17834197521209716
simu_naive_3snp_0_75_66genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.16998355627059936
simu_naive_3snp_0_75_85genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17416637420654296
simu_naive_3snp_0_75_54genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17389360189437866
simu_naive_3snp_0_75_26genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.18153434753417969
simu_naive_3snp_0_75_42genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17896319389343263
simu_naive_3snp_0_75_19genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.183201425075531
simu_naive_3snp_0_75_44genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17921247959136963
simu_naive_3snp_0_75_5genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.1842452096939087
simu_naive_3snp_0_75_13genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17470657110214233
simu_naive_3snp_0_75_45genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17070223331451417
simu_naive_3snp_0_75_97genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17009632110595704
simu_naive_3snp_0_75_9genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17425578355789184
simu_naive_3snp_0_75_65genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.1764211845397949
simu_naive_3snp_0_75_56genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17944713830947875
simu_naive_3snp_0_75_58genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.17824920177459716
simu_naive_3snp_0_75_23genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.1683430027961731
simu_naive_3snp_0_75_98genos.txt,0,99,0,0.0,0.0,1.0,0.0,0.1741701078414917
