Filename,TP,FP,FN,recall,precision,f_measure,power,average_time_per_run
simu_naive_2snp_0_25_46genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2211541748046875
simu_naive_2snp_0_25_13genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24615970611572266
simu_naive_2snp_0_25_28genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22548272132873534
simu_naive_2snp_0_25_84genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22566856384277345
simu_naive_2snp_0_25_87genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23334856033325196
simu_naive_2snp_0_25_99genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.238734872341156
simu_naive_2snp_0_25_42genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.25689776420593263
simu_naive_2snp_0_25_49genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.25356498718261716
simu_naive_2snp_0_25_55genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2744635629653931
simu_naive_2snp_0_25_94genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.31033973693847655
simu_naive_2snp_0_25_54genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.35919502019882205
simu_naive_2snp_0_25_51genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.36394912719726563
simu_naive_2snp_0_25_97genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.38516472339630126
simu_naive_2snp_0_25_75genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.4121503210067749
simu_naive_2snp_0_25_100genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.3137367653846741
simu_naive_2snp_0_25_76genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2360559868812561
simu_naive_2snp_0_25_85genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2291463041305542
simu_naive_2snp_0_25_83genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2279020929336548
simu_naive_2snp_0_25_7genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23197646617889403
simu_naive_2snp_0_25_81genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2292596435546875
simu_naive_2snp_0_25_62genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22819120645523072
simu_naive_2snp_0_25_6genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2441374659538269
simu_naive_2snp_0_25_63genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22905126333236694
simu_naive_2snp_0_25_30genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23425353765487672
simu_naive_2snp_0_25_29genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2217564058303833
simu_naive_2snp_0_25_48genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2325890350341797
simu_naive_2snp_0_25_9genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2267255401611328
simu_naive_2snp_0_25_31genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24195552349090577
simu_naive_2snp_0_25_2genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24775413274765015
simu_naive_2snp_0_25_74genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22646040916442872
simu_naive_2snp_0_25_52genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23312680244445802
simu_naive_2snp_0_25_16genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22281055212020873
simu_naive_2snp_0_25_11genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2285870671272278
simu_naive_2snp_0_25_47genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22407147884368897
simu_naive_2snp_0_25_1genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22506225109100342
simu_naive_2snp_0_25_41genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23476166963577272
simu_naive_2snp_0_25_68genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2235655426979065
simu_naive_2snp_0_25_89genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23467106580734254
simu_naive_2snp_0_25_50genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23032974004745482
simu_naive_2snp_0_25_40genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22928351879119874
simu_naive_2snp_0_25_43genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23017306566238405
simu_naive_2snp_0_25_80genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.241653950214386
simu_naive_2snp_0_25_45genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24070899963378906
simu_naive_2snp_0_25_4genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23328465938568116
simu_naive_2snp_0_25_24genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22484833717346192
simu_naive_2snp_0_25_98genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23472910165786742
simu_naive_2snp_0_25_53genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23838898658752442
simu_naive_2snp_0_25_10genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.22870778322219848
simu_naive_2snp_0_25_8genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.26697593927383423
simu_naive_2snp_0_25_96genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.23227139472961425
simu_naive_2snp_0_25_69genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.24595776081085205
simu_naive_2snp_0_25_36genos.txt,99,0,0,1.0,1.0,0.5,0.99,0.2292781114578247
